left,right,task,metric,n_common,positives_common,patients_common,left_value_common,right_value_common,difference_left_minus_right,ci_low,ci_high
DeepHLApan,PRIME,immunogenicity,average_precision,15234,411,70,0.030189894151236043,0.04101285657052852,-0.010822962419292478,-0.022358961028802433,0.0022667076602447623
DeepHLApan,PRIME,immunogenicity,hitrate@10,15234,411,70,0.23728813559322035,0.4915254237288136,-0.2542372881355932,-0.3853238866396761,-0.10431034482758623
DeepHLApan,PRIME,immunogenicity,hitrate@20,15234,411,70,0.4067796610169492,0.711864406779661,-0.30508474576271183,-0.4491810344827586,-0.1724459134615385
DeepHLApan,PRIME,immunogenicity,hitrate@5,15234,411,70,0.13559322033898305,0.3559322033898305,-0.22033898305084745,-0.3644827586206897,-0.07077067669172935
DeepHLApan,PRIME,immunogenicity,mrr,15234,411,70,0.08304957765281437,0.21560258035172208,-0.1325530026989077,-0.20881497957984005,-0.06137623402247387
DeepHLApan,PRIME,immunogenicity,ndcg@10,15234,411,70,0.036714305343595495,0.11811528728499848,-0.081400981941403,-0.12125428892351207,-0.04073699546347238
DeepHLApan,PRIME,immunogenicity,ndcg@20,15234,411,70,0.06287420822144431,0.16343406460510762,-0.10055985638366331,-0.14491910864252494,-0.057220587024207556
DeepHLApan,PRIME,immunogenicity,ndcg@5,15234,411,70,0.023119870216435093,0.10196400897206478,-0.07884413875562969,-0.12163828605926601,-0.04004422248802707
DeepHLApan,PRIME,immunogenicity,precision@10,15234,411,70,0.03220338983050847,0.08135593220338984,-0.049152542372881365,-0.07523026315789474,-0.02
DeepHLApan,PRIME,immunogenicity,precision@20,15234,411,70,0.03898305084745763,0.07203389830508475,-0.03305084745762712,-0.05163934426229508,-0.013838778409090917
DeepHLApan,PRIME,immunogenicity,precision@5,15234,411,70,0.027118644067796613,0.10508474576271187,-0.07796610169491526,-0.12033333333333332,-0.038596491228070184
DeepHLApan,PRIME,immunogenicity,recall@10,15234,411,70,0.051537686963645926,0.14732567338499541,-0.09578798642134949,-0.160243104848368,-0.032957374170768924
DeepHLApan,PRIME,immunogenicity,recall@20,15234,411,70,0.11316138886388663,0.283096470384606,-0.16993508152071937,-0.250198744183384,-0.09942253051376092
DeepHLApan,PRIME,immunogenicity,recall@5,15234,411,70,0.016421023222985755,0.06835276305615288,-0.05193173983316713,-0.08368284542438822,-0.02493306563228439
DeepImmuno-CNN,PRIME,immunogenicity,auroc,11036,316,70,0.5274064802569431,0.6248860523332703,-0.09747957207632718,-0.15342577819054298,-0.043335665482467936
DeepImmuno-CNN,PRIME,immunogenicity,average_precision,11036,316,70,0.033266064468264245,0.04750635410609942,-0.014240289637835177,-0.025973363352531892,-0.005328936757134115
DeepImmuno-CNN,PRIME,immunogenicity,hitrate@10,11036,316,70,0.25862068965517243,0.5172413793103449,-0.25862068965517243,-0.3839952153110048,-0.13394230769230775
DeepImmuno-CNN,PRIME,immunogenicity,hitrate@20,11036,316,70,0.5344827586206896,0.7413793103448276,-0.206896551724138,-0.33914194915254237,-0.07542735042735046
DeepImmuno-CNN,PRIME,immunogenicity,hitrate@5,11036,316,70,0.10344827586206896,0.39655172413793105,-0.2931034482758621,-0.4181818181818181,-0.16222843976300202
DeepImmuno-CNN,PRIME,immunogenicity,mrr,11036,316,70,0.08983207516094344,0.24260954604056212,-0.15277747087961868,-0.23284539209042998,-0.07716707290228988
DeepImmuno-CNN,PRIME,immunogenicity,ndcg@10,11036,316,70,0.04337073472232955,0.1459661164399951,-0.10259538171766555,-0.14653389157874605,-0.06306263201831691
DeepImmuno-CNN,PRIME,immunogenicity,ndcg@20,11036,316,70,0.08512108175139478,0.20628241099755557,-0.12116132924616078,-0.1767526318214115,-0.0752640074345707
DeepImmuno-CNN,PRIME,immunogenicity,ndcg@5,11036,316,70,0.020675961449495302,0.12104665606005777,-0.10037069461056247,-0.1478429896086424,-0.0595381880091502
DeepImmuno-CNN,PRIME,immunogenicity,precision@10,11036,316,70,0.034482758620689655,0.08620689655172414,-0.05172413793103449,-0.07849137931034482,-0.02583286985539489
DeepImmuno-CNN,PRIME,immunogenicity,precision@20,11036,316,70,0.044252873563218394,0.07528735632183908,-0.03103448275862069,-0.049090909090909095,-0.012971230158730184
DeepImmuno-CNN,PRIME,immunogenicity,precision@5,11036,316,70,0.020689655172413793,0.10689655172413794,-0.08620689655172414,-0.12280701754385967,-0.04953947368421055
DeepImmuno-CNN,PRIME,immunogenicity,recall@10,11036,316,70,0.06546681288060599,0.19079675114157874,-0.12532993826097275,-0.19161310734833914,-0.06511083840402024
DeepImmuno-CNN,PRIME,immunogenicity,recall@20,11036,316,70,0.17761577502956813,0.36860278131829854,-0.19098700628873042,-0.2845554565481403,-0.1016454588707155
DeepImmuno-CNN,PRIME,immunogenicity,recall@5,11036,316,70,0.020223885310092206,0.11616726185691703,-0.09594337654682483,-0.15738842176342177,-0.05037730654317194
