left,right,task,metric,n_common,positives_common,patients_common,left_value_common,right_value_common,difference_left_minus_right,ci_low,ci_high
DeepHLApan,PRIME,immunogenicity,precision@5,2310,309,352,0.3854005167958656,0.38385012919896644,0.0015503875968991832,-0.023531727651690572,0.026369316209649368
DeepHLApan,PRIME,immunogenicity,recall@10,2310,309,352,0.9952011812476929,0.9871354743447767,0.008065706902916192,-0.0002729552889859294,0.018562250211840322
DeepHLApan,PRIME,immunogenicity,recall@20,2310,309,352,1.0,1.0,0.0,0.0,0.0
DeepHLApan,PRIME,immunogenicity,recall@5,2310,309,352,0.7290943767687954,0.7697151470407284,-0.040620770271933004,-0.11046785952977686,0.02674238609917655
DeepImmuno-CNN,PRIME,immunogenicity,auroc,1015,141,298,0.5257315351282925,0.5365240112306668,-0.010792476102374327,-0.09735029274016203,0.07379727516056318
DeepImmuno-CNN,PRIME,immunogenicity,average_precision,1015,141,298,0.158108723061618,0.16026080570816176,-0.0021520826465437626,-0.049167139136760435,0.048378659711723775
DeepImmuno-CNN,PRIME,immunogenicity,hitrate@10,1015,141,298,0.9875,1.0,-0.012499999999999956,-0.040000000000000036,0.0
DeepImmuno-CNN,PRIME,immunogenicity,hitrate@20,1015,141,298,1.0,1.0,0.0,0.0,0.0
DeepImmuno-CNN,PRIME,immunogenicity,hitrate@5,1015,141,298,0.95,0.9625,-0.012500000000000067,-0.042253521126760514,0.0
DeepImmuno-CNN,PRIME,immunogenicity,mrr,1015,141,298,0.7125054112554112,0.7335565476190476,-0.021051136363636425,-0.10088972332015814,0.056999448749448685
DeepImmuno-CNN,PRIME,immunogenicity,ndcg@10,1015,141,298,0.7777000997931203,0.7947207588679525,-0.01702065907483219,-0.0723078737970659,0.037468554281755925
DeepImmuno-CNN,PRIME,immunogenicity,ndcg@20,1015,141,298,0.7811868866137593,0.7947207588679525,-0.013533872254193113,-0.06982553938514481,0.04080933310938048
DeepImmuno-CNN,PRIME,immunogenicity,ndcg@5,1015,141,298,0.7545680595608422,0.7695822434383885,-0.015014183877546383,-0.07566648447493947,0.042694152962635463
DeepImmuno-CNN,PRIME,immunogenicity,precision@10,1015,141,298,0.5389632936507937,0.5402132936507936,-0.0012499999999999734,-0.0040000000000000036,0.0
DeepImmuno-CNN,PRIME,immunogenicity,precision@20,1015,141,298,0.5400049603174603,0.5400049603174603,0.0,0.0,0.0
DeepImmuno-CNN,PRIME,immunogenicity,precision@5,1015,141,298,0.54375,0.54625,-0.0025000000000000577,-0.016092880978865364,0.010871798689696281
